,Filename,Sequences,Method,Codons,LRT p-value,cAIC,omega_3,proportion_3,DH_Rate,TH_Rate,TH_Rate_SI,num_ER_Sites,omega3_setting,SRV_setting
13467,noSynCVo1_100_replicate.38,31,BUSTEDS-MH,100,0.2496738391391852,6236.909585872311,3.068342630526391,0.008578003867790313,0.0,0.0,0.0,0.0,1.0,0.0
13468,noSynCVo1_100_replicate.39,31,BUSTEDS-MH,100,0.5,6066.596607757006,1.002316534734266,0.0,0.07835543445278544,0.1858143192236352,0.0,,1.0,0.0
13469,noSynCVo1_100_replicate.40,31,BUSTEDS-MH,100,0.2914385357593565,6077.985413736584,1.619349272052751,0.04113260813815144,0.0,0.0,0.0,0.0,1.0,0.0
13470,noSynCVo1_100_replicate.41,31,BUSTEDS-MH,100,0.5,6134.538798409467,1.002330004167033,0.0,0.1257489912083965,0.0,0.0,,1.0,0.0
13471,noSynCVo1_100_replicate.43,31,BUSTEDS-MH,100,0.3482483204219725,6092.380731007206,7.199291632232485,0.002638690421609531,0.0,0.0,0.0,0.0,1.0,0.0
13472,noSynCVo1_100_replicate.44,31,BUSTEDS-MH,100,0.5,6168.375778496511,1.0,0.05134097172075913,0.0,0.0,0.0,,1.0,0.0
13473,noSynCVo1_100_replicate.5,31,BUSTEDS-MH,100,0.5,6378.089938131194,1.0,0.08740042921373675,0.0,0.0,0.0,,1.0,0.0
13474,noSynCVo1_100_replicate.50,31,BUSTEDS-MH,100,0.5,6184.446131368642,1.0,0.05142188122478595,0.009772314022177611,0.0,0.0,,1.0,0.0
13475,noSynCVo1_100_replicate.51,31,BUSTEDS-MH,100,0.5,6161.52895097478,1.0,0.04438303059859833,0.0,0.0,0.0,,1.0,0.0
13476,noSynCVo1_100_replicate.52,31,BUSTEDS-MH,100,0.5,5957.299743237136,1.0,0.01809426979036732,0.0,0.5664792191050703,0.0,,1.0,0.0
13477,noSynCVo1_100_replicate.53,31,BUSTEDS-MH,100,0.5,6089.701149380969,1.002329711350389,0.0,0.0,0.0,0.0,,1.0,0.0
13478,noSynCVo1_100_replicate.55,31,BUSTEDS-MH,100,0.5,6685.287539510667,1.001564278474794,0.0,0.0,0.0,0.0,,1.0,0.0
13479,noSynCVo1_100_replicate.56,31,BUSTEDS-MH,100,0.4925534757694642,6072.005228171137,1.328618595085852,0.01606848264455808,0.01485310743369688,0.0,0.0,0.0,1.0,0.0
13480,noSynCVo1_100_replicate.57,31,BUSTEDS-MH,100,0.5,6272.650391072728,1.002330882617735,0.0,0.0,0.0,0.0,,1.0,0.0
13481,noSynCVo1_100_replicate.59,31,BUSTEDS-MH,100,0.5,6083.415362266285,1.0,0.05923041837549389,0.0,0.0,0.0,,1.0,0.0
13482,noSynCVo1_100_replicate.60,31,BUSTEDS-MH,100,0.5,6449.023940583351,1.0,0.07830795204064842,0.0,0.0,0.0,,1.0,0.0
13483,noSynCVo1_100_replicate.62,31,BUSTEDS-MH,100,0.5,6211.892829144756,1.0,0.04646245869014173,0.0,0.0,0.0,,1.0,0.0
13484,noSynCVo1_100_replicate.64,31,BUSTEDS-MH,100,0.5,5866.748433829704,1.0,0.0714289979335683,0.01977426032194149,0.0,0.0,,1.0,0.0
13485,noSynCVo1_100_replicate.68,31,BUSTEDS-MH,100,0.5,6317.88409786496,1.0,0.06967540594024482,0.0,0.0,0.0,,1.0,0.0
13486,noSynCVo1_100_replicate.73,31,BUSTEDS-MH,100,0.5,6421.668998130489,1.0,0.07787830182747604,0.0,0.0,0.0,,1.0,0.0
13487,noSynCVo1_100_replicate.74,31,BUSTEDS-MH,100,0.5,6099.816048524151,1.0,0.08960007337149421,0.0,0.1247548218639936,0.0,,1.0,0.0
13488,noSynCVo1_100_replicate.76,31,BUSTEDS-MH,100,0.4578825861547342,6103.806814331067,4.94828791935358,0.0032956160623603,0.0,0.0,0.0,1.0,1.0,0.0
13489,noSynCVo1_100_replicate.77,31,BUSTEDS-MH,100,0.4976632457831939,6199.152449682998,1.08068575955482,0.06242115322517629,0.0,0.0,0.0,0.0,1.0,0.0
13490,noSynCVo1_100_replicate.78,31,BUSTEDS-MH,100,0.5,6258.254767958324,1.002330882617735,0.0,0.0,0.0,0.0,,1.0,0.0
13491,noSynCVo1_100_replicate.79,31,BUSTEDS-MH,100,0.3927738685750636,6067.093521786163,1.554186063452636,0.04169026538658391,0.0,0.0,0.0,0.0,1.0,0.0
13492,noSynCVo1_100_replicate.80,31,BUSTEDS-MH,100,0.5,6036.747875482321,1.002299259120269,0.0,0.08997473366501288,0.0,0.0,,1.0,0.0
13493,noSynCVo1_100_replicate.81,31,BUSTEDS-MH,100,0.4659211457544606,6123.018728060336,2.046963629382759,0.005273028289680161,0.0,0.0,0.0,0.0,1.0,0.0
13494,noSynCVo1_100_replicate.82,31,BUSTEDS-MH,100,0.5,6021.435915251481,1.0,0.02740393960779854,0.0,0.0,0.0,,1.0,0.0
13495,noSynCVo1_100_replicate.83,31,BUSTEDS-MH,100,0.5,6576.09325110802,1.001564278474794,0.0,0.0,0.0,0.0,,1.0,0.0
13496,noSynCVo1_100_replicate.84,31,BUSTEDS-MH,100,0.1824071573233769,6102.995660478972,1.723596940006221,0.05462893149103095,0.0,0.0,0.0,0.0,1.0,0.0
13497,noSynCVo1_100_replicate.86,31,BUSTEDS-MH,100,0.4351396750916108,6176.193116332309,1.214457890541219,0.07650461773088241,0.0,0.0,0.0,0.0,1.0,0.0
13498,noSynCVo1_100_replicate.90,31,BUSTEDS-MH,100,0.5,5950.240271158643,1.0,0.06527566564088438,0.0,0.0,0.0,,1.0,0.0
13499,noSynCVo1_100_replicate.93,31,BUSTEDS-MH,100,0.5,6266.051132445867,1.002327661637475,0.0,0.0,0.0,0.0,,1.0,0.0
13500,noSynCVo1_100_replicate.94,31,BUSTEDS-MH,100,0.5,5760.840754948146,1.001491443424544,0.0,0.005293072073758252,0.0,0.0,,1.0,0.0
13501,noSynCVo1_100_replicate.96,31,BUSTEDS-MH,100,0.4999499932946008,5776.505277364539,1.011340540640679,0.07310090970051146,0.192529610437372,0.0,0.0,0.0,1.0,0.0
13502,noSynCVo1_100_replicate.98,31,BUSTEDS-MH,100,0.5,5848.710288676012,1.0,0.07774904677949006,0.0,0.0,0.0,,1.0,0.0
13503,noSynCVo1_100_replicate.99,31,BUSTEDS-MH,100,0.5,6233.270591126046,1.001563693512811,0.0,0.00946680961054768,0.0,0.0,,1.0,0.0
13504,noSynCVo1_300_replicate.1,31,BUSTEDS-MH,300,0.5,18711.04808275728,1.001563707082519,0.0,0.001363140816086602,0.0,0.0,,1.0,0.0
13505,noSynCVo1_300_replicate.10,31,BUSTEDS-MH,300,0.5,18539.86749578894,1.0,0.07727829123833675,0.0,0.008615107675545705,0.0,,1.0,0.0
13506,noSynCVo1_300_replicate.100,31,BUSTEDS-MH,300,0.5,18572.86295009436,1.0,0.032760659453227,0.0,0.0,0.0,,1.0,0.0
13507,noSynCVo1_300_replicate.11,31,BUSTEDS-MH,300,0.3056887491229238,19162.35090997751,3.203369306687103,0.004991795322865804,0.0,0.0,0.0,0.0,1.0,0.0
13508,noSynCVo1_300_replicate.12,31,BUSTEDS-MH,300,0.5,18167.11844489675,1.0,0.03161120612068354,0.0,0.0,0.0,,1.0,0.0
13509,noSynCVo1_300_replicate.13,31,BUSTEDS-MH,300,0.5,18315.0425740725,1.0,0.01367623073934013,0.0,0.2045833072104428,0.0,,1.0,0.0
13510,noSynCVo1_300_replicate.14,31,BUSTEDS-MH,300,0.5,18157.78005040794,1.002330296983805,0.0,0.0,0.0,0.0,,1.0,0.0
13511,noSynCVo1_300_replicate.15,31,BUSTEDS-MH,300,0.5,17631.42495442588,1.001558428878034,0.0,0.0173147742443517,0.0,0.0,,1.0,0.0
13512,noSynCVo1_300_replicate.16,31,BUSTEDS-MH,300,0.01842656925209862,18605.35336081016,6.675535889573075,0.003672176780734121,0.0,0.0,0.0,1.0,1.0,0.0
13513,noSynCVo1_300_replicate.17,31,BUSTEDS-MH,300,0.5,18001.76498155736,1.002329711350389,0.0,0.0,0.0,0.0,,1.0,0.0
13514,noSynCVo1_300_replicate.18,31,BUSTEDS-MH,300,0.5,18389.02946653271,1.0,0.0390608734223828,0.0,0.0,0.0,,1.0,0.0
13515,noSynCVo1_300_replicate.19,31,BUSTEDS-MH,300,0.5,17692.13555535289,1.0,0.02838855735982978,0.0,0.06997156866167863,0.0,,1.0,0.0
13516,noSynCVo1_300_replicate.2,31,BUSTEDS-MH,300,0.5,18017.25183324092,1.0,0.06354633100069786,0.0,0.0,0.0,,1.0,0.0
13517,noSynCVo1_300_replicate.20,31,BUSTEDS-MH,300,0.5,17788.91950213374,1.002330882617735,0.0,0.0,0.608675587997308,0.0,,1.0,0.0
13518,noSynCVo1_300_replicate.21,31,BUSTEDS-MH,300,0.5,18642.6584605778,1.002313606632649,0.0,0.01788699290398624,0.1793032288116292,2.847744445040304,,1.0,0.0
13519,noSynCVo1_300_replicate.22,31,BUSTEDS-MH,300,0.4894329905976117,17906.7369049516,1.057224775555663,0.06541391763172753,0.0,0.0530720727479156,0.0,0.0,1.0,0.0
13520,noSynCVo1_300_replicate.23,31,BUSTEDS-MH,300,0.5,18431.59040957072,1.001564570955978,0.0,0.0,0.0,0.0,,1.0,0.0
13521,noSynCVo1_300_replicate.24,31,BUSTEDS-MH,300,0.5,18446.43126598563,1.0,0.006309946500728921,0.09840886059849711,0.0,4.168474640262264,,1.0,0.0
13522,noSynCVo1_300_replicate.25,31,BUSTEDS-MH,300,0.5,18492.11063760338,1.002330296983805,0.0,0.08763737783086073,0.0,0.0,,1.0,0.0
13523,noSynCVo1_300_replicate.26,31,BUSTEDS-MH,300,0.3909090949046341,18292.54646405532,1.239753575857556,0.05437074869501917,0.0,0.0,0.0,0.0,1.0,0.0
13524,noSynCVo1_300_replicate.27,31,BUSTEDS-MH,300,0.03300695383250557,18769.18175241035,18.1321483148526,0.001631333114331458,0.0,0.0,0.0,2.0,1.0,0.0
13525,noSynCVo1_300_replicate.28,31,BUSTEDS-MH,300,0.5,18059.12893086569,1.004449986537276,0.06830372533405808,0.0,0.0,0.0,0.0,1.0,0.0
13526,noSynCVo1_300_replicate.29,31,BUSTEDS-MH,300,0.5,18265.62196684388,1.0,0.04233391640266147,0.0,0.0,0.0,,1.0,0.0
13527,noSynCVo1_300_replicate.3,31,BUSTEDS-MH,300,0.5,17657.54748409574,1.0,0.03313499289980082,0.0,0.125964177248211,0.0,,1.0,0.0
13528,noSynCVo1_300_replicate.30,31,BUSTEDS-MH,300,0.5,18185.00672881357,1.0,0.03482735064732332,0.0,0.1956357316051769,5.193928415891866,,1.0,0.0
13529,noSynCVo1_300_replicate.31,31,BUSTEDS-MH,300,0.5,17772.05188638383,1.0,0.02957425738330001,0.0,0.1070403177631956,0.0,,1.0,0.0
13530,noSynCVo1_300_replicate.32,31,BUSTEDS-MH,300,0.3629395447376923,17954.26425126495,16.99865381290094,0.0004046272279135615,0.0,0.1064209371775563,0.0,0.0,1.0,0.0
13531,noSynCVo1_300_replicate.33,31,BUSTEDS-MH,300,0.5,18632.22672842845,1.00155462666763,0.0,0.0,0.04619029582303363,0.0,,1.0,0.0
13532,noSynCVo1_300_replicate.34,31,BUSTEDS-MH,300,0.2234088886483898,18635.39270811174,3.16745113853646,0.008465519341498284,0.0,0.0,0.0,0.0,1.0,0.0
13533,noSynCVo1_300_replicate.35,31,BUSTEDS-MH,300,0.5,18249.00369601801,1.0,0.0772289363913751,0.0,0.0,0.0,,1.0,0.0
13534,noSynCVo1_300_replicate.36,31,BUSTEDS-MH,300,0.5,18846.96476524309,1.001551701905133,0.0,0.0,0.0,0.0,,1.0,0.0
13535,noSynCVo1_300_replicate.37,31,BUSTEDS-MH,300,0.5,18323.89076142749,1.0,0.05963213660933361,0.0,0.0,2.141228162998045,,1.0,0.0
13536,noSynCVo1_300_replicate.38,31,BUSTEDS-MH,300,0.5,18430.96989687698,1.001563985993738,0.0,0.0,0.06384243129363662,0.0,,1.0,0.0
13537,noSynCVo1_300_replicate.39,31,BUSTEDS-MH,300,0.4810793159029551,17946.08527397088,1.086114314423099,0.04480899434613457,0.0,0.0,0.0,0.0,1.0,0.0
13538,noSynCVo1_300_replicate.4,31,BUSTEDS-MH,300,0.5,18319.60272682826,1.0,0.05957712340357531,0.04855995701916806,0.0,0.0,,1.0,0.0
13539,noSynCVo1_300_replicate.40,31,BUSTEDS-MH,300,0.5,18006.49054819623,1.0,0.09000468243471862,0.0,0.0,0.0,,1.0,0.0
13540,noSynCVo1_300_replicate.41,31,BUSTEDS-MH,300,0.4022128636530312,18086.7510992671,3.489616308006678,0.003211553004862741,0.0,0.0,0.0,0.0,1.0,0.0
13541,noSynCVo1_300_replicate.42,31,BUSTEDS-MH,300,0.5,17573.90125931973,1.0,0.03492270107802278,0.03245806832406623,0.0,0.0,,1.0,0.0
13542,noSynCVo1_300_replicate.43,31,BUSTEDS-MH,300,0.4975368867790685,17919.85020872808,1.019059311272724,0.06407531605633543,0.0,0.4621157254886792,0.0,0.0,1.0,0.0
13543,noSynCVo1_300_replicate.44,31,BUSTEDS-MH,300,0.5,18324.70983041706,1.0,0.07301376664220277,0.0,0.0,0.0,,1.0,0.0
13544,noSynCVo1_300_replicate.45,31,BUSTEDS-MH,300,0.5,18487.59815483291,1.002329711350389,0.0,0.0,0.0,0.0,,1.0,0.0
13545,noSynCVo1_300_replicate.46,31,BUSTEDS-MH,300,0.5,18240.45074994252,1.0,0.0489637139904999,0.0,0.1197640858326324,0.0,,1.0,0.0
13546,noSynCVo1_300_replicate.47,31,BUSTEDS-MH,300,0.469938231291975,18095.04766172874,1.175274054493723,0.05741490926852444,0.0,0.0,0.0,0.0,1.0,0.0
13547,noSynCVo1_300_replicate.48,31,BUSTEDS-MH,300,0.5,17825.15559888281,1.0,0.02268671747157549,0.0,0.0,0.0,,1.0,0.0
13548,noSynCVo1_300_replicate.49,31,BUSTEDS-MH,300,0.3320551784150468,18446.09904175457,1.258685908090303,0.05810063940231829,0.0,0.0,0.0,0.0,1.0,0.0
13549,noSynCVo1_300_replicate.5,31,BUSTEDS-MH,300,0.5,18130.12352511004,1.0,0.01683959443234146,0.0,0.2207685339746205,0.0,,1.0,0.0
13550,noSynCVo1_300_replicate.50,31,BUSTEDS-MH,300,0.5,18554.97590423965,1.0,0.06197600626846124,0.0,0.0,0.0,,1.0,0.0
13551,noSynCVo1_300_replicate.51,31,BUSTEDS-MH,300,0.5,18513.34023272075,1.0,0.0797952895525427,0.0,0.02435481601952388,0.0,,1.0,0.0
13552,noSynCVo1_300_replicate.52,31,BUSTEDS-MH,300,0.5,18076.36868467882,1.0,0.03927513989923682,0.01863504987511598,0.1331753137843773,0.0,,1.0,0.0
13553,noSynCVo1_300_replicate.53,31,BUSTEDS-MH,300,0.4917085392153751,17876.34869660421,1.122657078561292,0.03017802894854537,0.0,0.1951275886171976,0.0,0.0,1.0,0.0
13554,noSynCVo1_300_replicate.54,31,BUSTEDS-MH,300,0.5,18180.78044812995,1.002321219723552,0.0,0.03800639876943732,0.0,0.0,,1.0,0.0
13555,noSynCVo1_300_replicate.55,31,BUSTEDS-MH,300,0.5,17892.02768214124,1.0,0.05962299803110914,0.0,0.0,0.0,,1.0,0.0
13556,noSynCVo1_300_replicate.56,31,BUSTEDS-MH,300,0.5,18524.82848939764,1.0,0.06709450713771478,0.0,0.0,0.0,,1.0,0.0
13557,noSynCVo1_300_replicate.57,31,BUSTEDS-MH,300,0.5,17911.48016237267,1.002330589800706,0.0,0.03262962110664749,0.0,0.0,,1.0,0.0
13558,noSynCVo1_300_replicate.58,31,BUSTEDS-MH,300,0.5,18738.16674037133,1.0,0.02881771434727053,0.0,0.08362873715056177,2.314309296071437,,1.0,0.0
13559,noSynCVo1_300_replicate.59,31,BUSTEDS-MH,300,0.5,18243.53424844425,1.0,0.01254713551455646,0.0,0.0,0.0,,1.0,0.0
13560,noSynCVo1_300_replicate.6,31,BUSTEDS-MH,300,0.5,18203.50208018534,1.0,0.07986454500737841,0.0,0.0,0.0,,1.0,0.0
13561,noSynCVo1_300_replicate.60,31,BUSTEDS-MH,300,0.5,18208.21921005871,1.0,0.06067041968653825,0.0,0.0,0.0,,1.0,0.0
13562,noSynCVo1_300_replicate.61,31,BUSTEDS-MH,300,0.5,18398.71533598276,1.0,0.01242032301478274,0.0128897922126639,0.0,0.0,,1.0,0.0
13563,noSynCVo1_300_replicate.62,31,BUSTEDS-MH,300,0.5,18061.99333032411,1.0,0.04970180215860742,0.0,0.0,6.62440843739384,,1.0,0.0
13564,noSynCVo1_300_replicate.63,31,BUSTEDS-MH,300,0.5,18346.27615775991,1.0,0.03677337545552044,0.0,0.0,0.0,,1.0,0.0
13565,noSynCVo1_300_replicate.64,31,BUSTEDS-MH,300,0.5,18121.00200395579,1.0,0.04088817804659813,0.0,0.0,0.0,,1.0,0.0
13566,noSynCVo1_300_replicate.65,31,BUSTEDS-MH,300,0.5,18176.91797684078,1.0,0.04842981261699773,0.08970739818514767,0.0,0.0,,1.0,0.0
13567,noSynCVo1_300_replicate.66,31,BUSTEDS-MH,300,0.4425341830462705,18589.35941184108,2.37497180366336,0.003481518620638139,0.0,0.5073467264335718,0.0,0.0,1.0,0.0
13568,noSynCVo1_300_replicate.67,31,BUSTEDS-MH,300,0.5,18115.73674819404,1.0,0.01712450157492834,0.0,0.0,0.0,,1.0,0.0
13569,noSynCVo1_300_replicate.68,31,BUSTEDS-MH,300,0.0028299009994327,18314.56057503916,130.7809458275404,0.0004928845035133136,0.0,0.0,0.0,3.0,1.0,0.0
13570,noSynCVo1_300_replicate.69,31,BUSTEDS-MH,300,0.4889733072828284,18167.93472222677,1.129764059965015,0.05633316711792776,0.0,0.0,0.0,0.0,1.0,0.0
13571,noSynCVo1_300_replicate.7,31,BUSTEDS-MH,300,0.5,17920.99264204223,1.001563693512811,0.0,0.0,0.0,0.0,,1.0,0.0
13572,noSynCVo1_300_replicate.70,31,BUSTEDS-MH,300,0.5,18633.11053974595,1.0,0.07467446537870266,0.0,0.09555804327015227,0.0,,1.0,0.0
13573,noSynCVo1_300_replicate.71,31,BUSTEDS-MH,300,0.5,18238.30849640668,1.022968866786648,0.03976151727828811,0.0,0.0,0.0,0.0,1.0,0.0
13574,noSynCVo1_300_replicate.72,31,BUSTEDS-MH,300,0.5,17836.68465683818,1.0,0.0238154157161387,0.03941382521542067,0.0,0.0,,1.0,0.0
13575,noSynCVo1_300_replicate.73,31,BUSTEDS-MH,300,0.5,17779.87122217234,1.0,0.0240828053716928,0.0,0.0,0.0,,1.0,0.0
13576,noSynCVo1_300_replicate.74,31,BUSTEDS-MH,300,0.5,18459.92158885745,1.0,0.02310185612406426,0.0,0.0,0.0,,1.0,0.0
13577,noSynCVo1_300_replicate.75,31,BUSTEDS-MH,300,0.5,17792.25298644898,1.002326783191008,0.0,0.001788828581681764,0.0,0.0,,1.0,0.0
13578,noSynCVo1_300_replicate.76,31,BUSTEDS-MH,300,0.5,18673.24149888127,1.0,0.0698619755132559,0.0,0.0,0.0,,1.0,0.0
13579,noSynCVo1_300_replicate.77,31,BUSTEDS-MH,300,0.4971399637033794,18006.74689965373,1.036197748119322,0.04783281820359962,0.006263301701768674,0.1460413630396395,0.0,0.0,1.0,0.0
13580,noSynCVo1_300_replicate.78,31,BUSTEDS-MH,300,0.4985516270925536,18394.67445251862,1.018223011551784,0.0584204696945761,0.0,0.0,0.0,0.0,1.0,0.0
13581,noSynCVo1_300_replicate.79,31,BUSTEDS-MH,300,0.5,18051.92283871366,1.002330882617735,0.0,0.0,0.08784285349713349,0.0,,1.0,0.0
13582,noSynCVo1_300_replicate.8,31,BUSTEDS-MH,300,0.5,18319.19711629618,1.002329418533873,0.0,0.0,0.0,0.0,,1.0,0.0
13583,noSynCVo1_300_replicate.80,31,BUSTEDS-MH,300,0.5,18264.49032456298,1.0,0.0506926352676299,0.0,0.0,0.0,,1.0,0.0
13584,noSynCVo1_300_replicate.81,31,BUSTEDS-MH,300,0.3341105145683192,18335.33922683531,1.352034159362461,0.04568868141252969,0.0,0.0,0.0,0.0,1.0,0.0
13585,noSynCVo1_300_replicate.82,31,BUSTEDS-MH,300,0.5,18114.07685660172,1.0,0.07364342289174386,0.0,0.0,0.0,,1.0,0.0
13586,noSynCVo1_300_replicate.83,31,BUSTEDS-MH,300,0.5,18430.59818955129,1.0,0.06808418153671619,0.0,0.0,0.0,,1.0,0.0
13587,noSynCVo1_300_replicate.84,31,BUSTEDS-MH,300,0.5,18723.26312840298,1.002330882617735,0.0,0.01730470717610561,0.1496119636351603,0.0,,1.0,0.0
13588,noSynCVo1_300_replicate.85,31,BUSTEDS-MH,300,0.5,18575.26731194821,1.0,0.01010893060320505,0.0,0.0,0.0,,1.0,0.0
13589,noSynCVo1_300_replicate.86,31,BUSTEDS-MH,300,0.5,17878.13068270279,1.0,0.0309553905436949,0.1309421513603337,0.0,0.0,,1.0,0.0
13590,noSynCVo1_300_replicate.87,31,BUSTEDS-MH,300,0.5,17627.42556655861,1.0,0.06222879856891862,0.0,0.0,0.0,,1.0,0.0
13591,noSynCVo1_300_replicate.88,31,BUSTEDS-MH,300,0.5,18454.65392185942,1.0,0.0585217735183299,0.0209836031689742,0.0,5.385796266811227,,1.0,0.0
13592,noSynCVo1_300_replicate.89,31,BUSTEDS-MH,300,0.455038551788616,17655.20372737169,1.176499820019898,0.03559441556337442,0.0,0.0,0.0,0.0,1.0,0.0
13593,noSynCVo1_300_replicate.9,31,BUSTEDS-MH,300,0.4813376195156997,17847.04266258957,1.072322601865714,0.05954538227525988,0.0,0.0,0.0,0.0,1.0,0.0
13594,noSynCVo1_300_replicate.90,31,BUSTEDS-MH,300,0.5,17709.28938798151,1.0,0.0677832995840512,0.0,0.0,0.0,,1.0,0.0
13595,noSynCVo1_300_replicate.91,31,BUSTEDS-MH,300,0.5,18419.13368353824,1.0,0.04461269902409514,0.005371575017634599,0.3532778386017009,0.0,,1.0,0.0
13596,noSynCVo1_300_replicate.92,31,BUSTEDS-MH,300,0.5,18128.18482232172,1.0,0.03771478837938727,0.0,0.5718437593558492,0.0,,1.0,0.0
13597,noSynCVo1_300_replicate.93,31,BUSTEDS-MH,300,0.5,17902.74514078401,1.150920348649817,0.0229881511792787,0.0,0.0,0.0,0.0,1.0,0.0
13598,noSynCVo1_300_replicate.94,31,BUSTEDS-MH,300,0.5,18248.08225670723,1.002319170036696,0.0,0.0,0.0,0.0,,1.0,0.0
13599,noSynCVo1_300_replicate.95,31,BUSTEDS-MH,300,0.5,18716.6413355089,1.0,0.03910922680126949,0.0,0.0,0.0,,1.0,0.0
13600,noSynCVo1_300_replicate.96,31,BUSTEDS-MH,300,0.5,18149.7090424117,1.0,0.04217415631739616,0.0,0.0,0.0,,1.0,0.0
13601,noSynCVo1_300_replicate.97,31,BUSTEDS-MH,300,0.5,18338.31781074111,1.0,0.05305129585995037,0.0,0.1064347084643291,5.968926273882877,,1.0,0.0
13602,noSynCVo1_300_replicate.98,31,BUSTEDS-MH,300,0.5,18147.16104555621,1.0,0.04121263316860928,0.0,0.2697671753791264,0.0,,1.0,0.0
13603,noSynCVo1_300_replicate.99,31,BUSTEDS-MH,300,0.5,18472.96288454164,1.0,0.05444298084772797,0.0,0.0,0.0,,1.0,0.0
13604,noSynCVo1_5000_replicate.1,31,BUSTEDS-MH,5000,0.5,299902.62160762,1.00232795445322,0.0,0.01046082772900297,0.0,0.04693398505157195,,1.0,0.0
13605,noSynCVo1_5000_replicate.10,31,BUSTEDS-MH,5000,0.5,299190.6666149771,1.0,0.06376656227400837,0.0,0.0,0.0,,1.0,0.0
13606,noSynCVo1_5000_replicate.100,31,BUSTEDS-MH,5000,0.5,301591.2954298364,1.0,0.04134685585571195,0.008818176895597437,0.0,0.4310785029577933,,1.0,0.0
13607,noSynCVo1_5000_replicate.11,31,BUSTEDS-MH,5000,0.5,302750.3558374246,1.0,0.04541260019849632,0.0,0.0,0.0,,1.0,0.0
13608,noSynCVo1_5000_replicate.12,31,BUSTEDS-MH,5000,0.5,303460.1382494182,1.0,0.07539740552029532,0.0,0.0,0.6878196694418967,,1.0,0.0
13609,noSynCVo1_5000_replicate.13,31,BUSTEDS-MH,5000,0.5,303528.8853707875,1.0,0.04763095711092511,0.008929974146733523,0.0,0.0,,1.0,0.0
13610,noSynCVo1_5000_replicate.14,31,BUSTEDS-MH,5000,0.5,300447.0547401231,1.0,0.0654700298187564,0.0,0.03148777860559115,0.0,,1.0,0.0
13611,noSynCVo1_5000_replicate.15,31,BUSTEDS-MH,5000,0.5,300415.5830148645,1.0,0.03336303855438445,0.01973291858745498,0.0,0.0,,1.0,0.0
13612,noSynCVo1_5000_replicate.16,31,BUSTEDS-MH,5000,0.5,301278.8191297085,1.0,0.0529672389207837,0.01501611551267268,0.0,0.0,,1.0,0.0
13613,noSynCVo1_5000_replicate.17,31,BUSTEDS-MH,5000,0.5,301787.2815765491,1.0,0.0444346946608457,0.0,0.01040200372070138,0.0,,1.0,0.0
13614,noSynCVo1_5000_replicate.18,31,BUSTEDS-MH,5000,0.5,302190.0652242467,1.0,0.03735766248295924,0.0,0.0,0.0,,1.0,0.0
13615,noSynCVo1_5000_replicate.19,31,BUSTEDS-MH,5000,0.5,301013.7758975436,1.0,0.05736626115038973,0.0,0.0,0.7873791448776374,,1.0,0.0
13616,noSynCVo1_5000_replicate.2,31,BUSTEDS-MH,5000,0.5,298761.279189077,1.0,0.06836277010716467,0.0,0.0,0.0,,1.0,0.0
13617,noSynCVo1_5000_replicate.20,31,BUSTEDS-MH,5000,0.5,304045.6550601053,1.0,0.07026585916886209,0.0,0.0,0.0,,1.0,0.0
13618,noSynCVo1_5000_replicate.21,31,BUSTEDS-MH,5000,0.3919161313315317,301487.235594239,2.265528763472354,0.003739754030641299,0.003315313501258427,0.0449170097293477,0.7282544405422614,0.0,1.0,0.0
13619,noSynCVo1_5000_replicate.22,31,BUSTEDS-MH,5000,0.5,303166.9756383997,1.0,0.05763443496511462,0.0,0.03808761511785101,0.0,,1.0,0.0
13620,noSynCVo1_5000_replicate.23,31,BUSTEDS-MH,5000,0.5,300559.7269330614,1.021695447029323,0.04350550643150814,0.0,0.0,0.0,0.0,1.0,0.0
13621,noSynCVo1_5000_replicate.24,31,BUSTEDS-MH,5000,0.5,303186.308469323,1.0,0.004387802733835956,0.01072172346144269,0.0,0.0,,1.0,0.0
13622,noSynCVo1_5000_replicate.25,31,BUSTEDS-MH,5000,0.5,300657.4281656087,1.0,0.04508535983387927,0.0,0.0,0.0,,1.0,0.0
13623,noSynCVo1_5000_replicate.26,31,BUSTEDS-MH,5000,0.5,301570.1451408458,1.0,0.039219614900732,0.0,0.0003715845094022288,0.0,,1.0,0.0
13624,noSynCVo1_5000_replicate.27,31,BUSTEDS-MH,5000,0.5,300890.7155219681,1.0,0.03766123032692654,0.0,0.01792703602898488,0.0,,1.0,0.0
13625,noSynCVo1_5000_replicate.28,31,BUSTEDS-MH,5000,0.5,301024.9959847209,1.0,0.06454838600430791,0.0,0.0,0.0,,1.0,0.0
13626,noSynCVo1_5000_replicate.29,31,BUSTEDS-MH,5000,0.5,299834.8171845207,1.0,0.02643155224168481,0.0,0.04284255611123088,0.2229600694153797,,1.0,0.0
13627,noSynCVo1_5000_replicate.3,31,BUSTEDS-MH,5000,0.5,301640.9104614994,1.0,0.06849903632581479,0.005191429258943568,0.0,0.0,,1.0,0.0
13628,noSynCVo1_5000_replicate.30,31,BUSTEDS-MH,5000,0.5,300688.9915581283,1.0,0.0480857843807451,0.0,0.00965294968561712,0.0,,1.0,0.0
