Gene,Method,Simulation,Sequences,Codons,LRT p-value,cAIC,w1,p1,w2,p2,w3,p3,CV(omega),SRV1,SRV_p1,SRV2,SRV_p2,SRV3,SRV_p3,CV(alpha)_calculated,CV(alpha)_simulated,DH_Rate,TH_Rate,TH_Rate_SI,BUSTEDS-MH_num_ER_Sites,BUSTEDS-MH_ER_Sites,BUSTEDS_num_ER_Sites,BUSTEDS_ER_Sites
9658.replicate.9,BUSTEDS-MH,null-2.3,38.0,5000.0,0.3063374207099384,350703.2220483196,0.5656,0.0576,0.8547,0.015,1.0458,0.9273,0.24013255678002107,0.4093,0.2848,1.124,0.6389,2.1672,2.1672,0.5851839830619826,2.3,0.0,0.001297139523195377,0.0,0.0,,,
9685.replicate.10,BUSTEDS,null-0.0,39.0,5000.0,0.5,174438.7401059105,0.5713,0.0654,0.9163,0.2703,1.0679,0.6644,0.24394178463461666,0.1104,0.3535,0.9157,0.4798,3.1283,3.1283,0.9213774633821437,0.0,,,,,,0.0,
9685.replicate.10,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,174444.2632983531,0.6869,0.0188,0.9991,0.9597,1.0,0.0215,0.1646147595792618,0.1106,0.3534,0.916,0.48,3.1283,3.1283,0.9211919617400841,0.0,0.001819001537645944,0.0,0.0,,,,
9685.replicate.6,BUSTEDS,null-0.0,39.0,5000.0,0.1152452616911517,178394.5505769382,0.8303,0.1266,1.0,0.7565,1.5179,0.1169,0.26204810268941353,0.1049,0.3186,0.8895,0.5123,3.0216,3.0216,0.9205939108370527,0.0,,,,,,0.0,
9685.replicate.6,BUSTEDS-MH,null-0.0,39.0,5000.0,0.1191794118893319,178400.4953277093,1.0,0.0331,1.0,0.9343,2.162,0.0325,0.39483809694318506,0.1042,0.3175,0.8876,0.5131,3.0197,3.0197,0.9213271790430135,0.0,0.000407534761306504,0.0,0.0,0.0,,,
9685.replicate.7,BUSTEDS,null-0.0,39.0,5000.0,0.1977016437545142,175435.2147840027,1.0,0.0185,1.0,0.9776,7.0919,0.0039,0.947573950507667,0.108,0.3232,0.8946,0.5189,3.1725,3.1725,0.9337631750540547,0.0,,,,,,0.0,
9685.replicate.7,BUSTEDS-MH,null-0.0,39.0,5000.0,0.1983632547752257,175441.2240078071,1.0,0.2538,1.0,0.7422,6.9927,0.004,0.9424263697480454,0.1086,0.324,0.8956,0.5182,3.1735,3.1735,0.9332766316960951,0.0,0.0,0.0,0.0,0.0,,,
9685.replicate.8,BUSTEDS,null-0.0,39.0,5000.0,0.1358854190638807,177895.6010115652,1.0,0.01,1.0,0.8174,1.21,0.1725,0.09251864426739873,0.1026,0.3119,0.8075,0.4994,2.9921,2.9921,0.9457062338076908,0.0,,,,,,0.0,
9685.replicate.8,BUSTEDS-MH,null-0.0,39.0,5000.0,0.134620246387274,177901.2756822025,0.9564,0.1233,0.9752,0.1952,1.0686,0.6815,0.049061131379563964,0.102,0.3108,0.8057,0.5001,2.9901,2.9901,0.9464034200751678,0.0,0.0006924706632610997,0.0,0.0,0.0,,,
9707.replicate.10,BUSTEDS,null-0.0,37.0,5000.0,0.5,273584.9730700153,0.8127,0.1953,0.933,0.5878,1.2313,0.2169,0.17732697221422136,0.2739,0.529,1.363,0.3753,3.5909,3.5909,0.7922103717332497,0.0,,,,,,0.0,
9707.replicate.10,BUSTEDS-MH,null-0.0,37.0,5000.0,0.5,273590.7475118901,0.2464,0.0458,0.7263,0.0,1.0102,0.9542,0.47691311233399536,0.2738,0.5288,1.3622,0.3753,3.5886,3.5886,0.7921686590350192,0.0,0.0,0.0,0.0,0.0,,,
9707.replicate.6,BUSTEDS,null-0.0,37.0,5000.0,0.5,276997.4183772258,0.8004,0.0,0.9951,1.0,3.1022,0.0,0.6383954575574722,0.2609,0.5256,1.328,0.3682,3.521,3.521,0.7967647879071081,0.0,,,,,,,
9707.replicate.6,BUSTEDS-MH,null-0.0,37.0,5000.0,0.5,277003.4176128122,0.98,0.2591,1.0,0.0032,1.0,0.7376,0.009491366190423465,0.2606,0.5252,1.327,0.3684,3.5192,3.5192,0.796892950787484,0.0,0.0,0.0,0.0,,,,
9707.replicate.7,BUSTEDS,null-0.0,37.0,5000.0,0.1325922353720008,272450.6496181056,0.9994,0.0,1.0,0.9635,1.7509,0.0365,0.28327266677504115,0.275,0.5363,1.3592,0.3691,3.7089,3.7089,0.804738145187476,0.0,,,,,,0.0,
9707.replicate.7,BUSTEDS-MH,null-0.0,37.0,5000.0,0.1396117258536696,272455.7382698086,0.9917,0.3017,1.0,0.6005,1.2907,0.0979,0.12707310474757422,0.2749,0.5358,1.3577,0.3693,3.7035,3.7035,0.8045350503445072,0.0,0.0,0.002404288290169706,0.0,0.0,,,
9707.replicate.8,BUSTEDS,null-0.0,37.0,5000.0,0.3643094396730368,272988.0273142189,0.0,0.0422,0.7666,0.0,1.0352,0.9578,0.7302973405825042,0.2612,0.5307,1.363,0.3678,3.5486,3.5486,0.7923200330488115,0.0,,,,,,0.0,
9707.replicate.8,BUSTEDS-MH,null-0.0,37.0,5000.0,0.5,272995.0901280198,0.9157,0.0,0.9299,0.8918,1.4746,0.1082,0.23509331187148233,0.2615,0.5309,1.3645,0.3679,3.5483,3.5483,0.7918742606849045,0.0,0.0,0.0,0.0,0.0,,,
9758.replicate.1,BUSTEDS,null-2.3,37.0,5000.0,0.4801352646434697,331777.2209339286,0.0,0.0071,1.0,0.97,1.3879,0.0229,0.7345625052174143,0.4292,0.3141,1.1832,0.6439,2.4614,2.4614,0.6176974769125468,2.3,,,,,,0.0,
9758.replicate.1,BUSTEDS-MH,null-2.3,37.0,5000.0,0.4982988825744607,331783.2095076139,0.9557,0.0719,0.9998,0.9187,1.477,0.0094,0.2062954082407373,0.4288,0.3136,1.1825,0.6442,2.4578,2.4578,0.6173918178679224,2.3,0.0004246616398701762,0.0003096580131920391,0.0,0.0,,,
9758.replicate.10,BUSTEDS,null-2.3,37.0,5000.0,0.5,326559.6653331888,0.9183,0.0562,0.9444,0.07,1.0121,0.8738,0.04125061480614185,0.42,0.3268,1.2044,0.6343,2.5394,2.5394,0.6303760833107636,2.3,,,,,,0.0,
9758.replicate.10,BUSTEDS-MH,null-2.3,37.0,5000.0,0.5,326565.4655936844,0.9915,0.5926,1.0,0.3075,1.06,0.0999,0.029971371610074536,0.4202,0.327,1.2048,0.6342,2.541,2.541,0.6304754042810461,2.3,0.0,0.00110711905322096,0.0,0.0,,,
9758.replicate.2,BUSTEDS,null-2.3,37.0,5000.0,0.4756002833400058,330476.6573123579,1.0,0.9006,1.0,0.0333,1.0728,0.0662,0.0335051898401332,0.4031,0.3154,1.1841,0.6334,2.4016,2.4016,0.6184909202323922,2.3,,,,,,0.0,
9758.replicate.2,BUSTEDS-MH,null-2.3,37.0,5000.0,0.5,330482.769740556,0.9994,0.0,1.0,1.0,5.2469,0.0,0.8288985947397572,0.403,0.3151,1.1837,0.6338,2.4016,2.4016,0.6186144641078004,2.3,0.0,0.0,0.0,,,,
9758.replicate.3,BUSTEDS,null-2.3,37.0,5000.0,0.2199769127019847,325780.282902415,0.9994,0.0,1.0,0.7647,1.0771,0.2353,0.03558023609668382,0.4248,0.3313,1.2013,0.6241,2.4532,2.4532,0.6145448793395979,2.3,,,,,,0.0,
9758.replicate.3,BUSTEDS-MH,null-2.3,37.0,5000.0,0.5,325785.111163841,0.6284,0.0,1.0,1.0,1.1277,0.0,0.23053207488086716,0.4248,0.3306,1.2004,0.6245,2.4466,2.4466,0.6135980467081019,2.3,0.0,0.004734662251996756,0.0,,,,
9758.replicate.4,BUSTEDS,null-2.3,37.0,5000.0,0.4961728673973183,329989.2977499156,0.9935,0.2292,0.9994,0.6884,1.0414,0.0824,0.021085020453996215,0.4396,0.3537,1.2019,0.5795,2.2164,2.2164,0.5659611644505576,2.3,,,,,,0.0,
9758.replicate.4,BUSTEDS-MH,null-2.3,37.0,5000.0,0.4399834579206122,329993.1671448005,1.0,0.0021,1.0,0.9977,15.9959,0.0002,1.1784576020088298,0.4391,0.3536,1.2021,0.5797,2.2173,2.2173,0.5663160541555148,2.3,0.0,0.0,0.09329201294007898,0.0,,,
9758.replicate.5,BUSTEDS,null-2.3,37.0,5000.0,0.174857609648044,329416.110284446,1.0,0.5074,1.0,0.4607,1.6689,0.0319,0.2578340788441668,0.4058,0.3209,1.2014,0.6374,2.4953,2.4953,0.6296763778364697,2.3,,,,,,0.0,
9758.replicate.5,BUSTEDS-MH,null-2.3,37.0,5000.0,0.1779831775665575,329421.8045451858,0.9013,0.1359,0.9623,0.141,1.0558,0.7231,0.06529200632275863,0.4061,0.3209,1.2016,0.6377,2.4994,2.4994,0.630187863698651,2.3,0.001339988358223105,0.0,0.0,0.0,,,
9758.replicate.6,BUSTEDS,null-2.3,37.0,5000.0,0.3530099657398235,331655.9984755379,0.7957,0.3298,0.9294,0.2976,1.2496,0.3726,0.19206629283223878,0.4246,0.3237,1.1959,0.6378,2.5906,2.5906,0.6385914185085603,2.3,,,,,,0.0,
9758.replicate.6,BUSTEDS-MH,null-2.3,37.0,5000.0,0.3536842345680088,331662.0071315696,0.8607,0.5976,0.8917,0.0507,1.2654,0.3517,0.18282186968114644,0.4246,0.3237,1.1959,0.6378,2.5905,2.5905,0.6385751399121613,2.3,0.0,0.0,0.0,0.0,,,
9758.replicate.7,BUSTEDS,null-2.3,37.0,5000.0,0.2245266303608326,327527.7684645499,0.9612,0.5681,1.0,0.1832,1.1652,0.2487,0.08487509597976314,0.4361,0.3493,1.224,0.6171,2.7526,2.7526,0.6538085386946381,2.3,,,,,,0.0,
9758.replicate.7,BUSTEDS-MH,null-2.3,37.0,5000.0,0.5,327535.3756534013,0.222,0.0,1.0,1.0,3.6065,0.0,0.8992679798401012,0.4364,0.3495,1.224,0.6168,2.7496,2.7496,0.6532290411743378,2.3,2.404573429614115e-05,0.0,0.0,,,,
9758.replicate.8,BUSTEDS,null-2.3,37.0,5000.0,0.3722283079522845,325205.6696696984,0.9437,0.7973,1.0,0.0802,1.4526,0.1225,0.201210378088672,0.4272,0.3461,1.2172,0.6128,2.5873,2.5873,0.6326494028179477,2.3,,,,,,0.0,
9758.replicate.8,BUSTEDS-MH,null-2.3,37.0,5000.0,0.3701548337883617,325211.6642677995,0.953,0.803,1.0,0.0997,1.493,0.0973,0.2126250562233057,0.4271,0.3459,1.2169,0.613,2.5879,2.5879,0.6328478763434332,2.3,0.0,0.0,0.0,0.0,,,
9758.replicate.9,BUSTEDS,null-2.3,37.0,5000.0,0.05512541937597709,329996.941076613,0.3896,0.1404,0.6922,0.0562,1.1529,0.8033,0.4213131241884336,0.4063,0.3199,1.2016,0.6434,2.6431,2.6431,0.6533414728428023,2.3,,,,,,0.0,
9758.replicate.9,BUSTEDS-MH,null-2.3,37.0,5000.0,0.07601646130403605,330002.8750578601,0.3888,0.1459,0.6048,0.0231,1.1417,0.8309,0.44472387085967174,0.4065,0.32,1.2017,0.6434,2.6452,2.6452,0.6535699484784843,2.3,0.0,0.000488337558966306,0.0,0.0,,,
9787.replicate.10,BUSTEDS,null-0.0,39.0,5000.0,0.5,218079.1811146951,0.1554,0.0,0.9915,1.0,13.383,0.0,1.248760024173088,0.148,0.3526,0.8459,0.4664,3.0578,3.0578,0.9184018627271846,0.0,,,,,,,
9787.replicate.10,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,218085.1819770217,0.6476,0.0,0.9911,1.0,11.9889,0.0,1.1595387575925806,0.1481,0.3528,0.8459,0.4661,3.0567,3.0567,0.918230884803736,0.0,0.0,0.0,0.0,,,,
9787.replicate.6,BUSTEDS,null-0.0,39.0,5000.0,0.4859508859139372,222845.1479989019,0.9998,0.4634,0.9998,0.5078,1.201,0.0287,0.08890200860759444,0.147,0.3458,0.8219,0.4644,2.9896,2.9896,0.9190261017832776,0.0,,,,,,0.0,
9787.replicate.6,BUSTEDS-MH,null-0.0,39.0,5000.0,0.2528056574176483,222848.8440542118,0.0,0.0203,1.0,0.5238,1.062,0.4559,0.7080650517338831,0.1461,0.3449,0.8186,0.4647,2.99,2.99,0.9206113934545502,0.0,0.0,0.0,0.0,0.0,,,
9787.replicate.7,BUSTEDS,null-0.0,39.0,5000.0,0.4648805204363381,218958.462506121,0.899,0.7006,0.9451,0.166,1.3237,0.1334,0.18019384496585397,0.1419,0.3523,0.8036,0.4582,3.0711,3.0711,0.9368437214167532,0.0,,,,,,0.0,
9787.replicate.7,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,218964.5981669916,0.9248,0.3971,0.9858,0.6029,4.6782,0.0,0.7991600449412003,0.1424,0.3529,0.8049,0.4577,3.0694,3.0694,0.9359790989313244,0.0,0.0001546654396994792,0.0,0.0,,,,
9787.replicate.8,BUSTEDS,null-0.0,39.0,5000.0,0.4953912679596736,221385.2361486258,0.9994,0.0,1.0,0.7975,1.0148,0.2025,0.0070888675874921534,0.1497,0.3547,0.8493,0.4621,3.0262,3.0262,0.9128953865824246,0.0,,,,,,0.0,
9787.replicate.8,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,221389.5403610791,1.0,0.8175,1.0,0.1825,2.1989,0.0,0.4037963847505546,0.1499,0.3546,0.8484,0.4617,3.023,3.023,0.9127279693196056,0.0,0.002208619710369379,0.0004085980623319787,0.0,,,,
9816.replicate.10,BUSTEDS,null-0.0,39.0,5000.0,0.2937231755141728,229585.6979450424,0.9163,0.1103,0.9561,0.0418,1.0365,0.8479,0.05156157521503251,0.1251,0.352,0.9284,0.494,3.2292,3.2292,0.9214846922881795,0.0,,,,,,0.0,
9816.replicate.10,BUSTEDS-MH,null-0.0,39.0,5000.0,0.2927968936833569,229591.6996953666,0.9617,0.1309,1.0,0.4525,1.0572,0.4166,0.03899571669855244,0.125,0.3518,0.9278,0.494,3.2282,3.2282,0.9216070147042241,0.0,0.0,0.0,0.0,0.0,,,
9816.replicate.6,BUSTEDS,null-0.0,39.0,5000.0,0.5,236653.0664141307,0.863,0.2916,0.9538,0.3766,1.1515,0.3318,0.12173092002609927,0.1294,0.344,0.8815,0.4829,3.0617,3.0617,0.9160219690445137,0.0,,,,,,0.0,
9816.replicate.6,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,236659.1055185321,0.9322,0.8146,1.0,0.031,1.3106,0.1543,0.15240606238334087,0.1294,0.344,0.8814,0.483,3.0623,3.0623,0.9161207983349804,0.0,0.0,0.0,0.0,0.0,,,
9816.replicate.7,BUSTEDS,null-0.0,39.0,5000.0,0.03620386898517669,234744.7457182292,0.7959,0.0223,0.854,0.0303,1.0554,0.9474,0.12330732374947713,0.1275,0.345,0.9359,0.4979,3.1189,3.1189,0.906306345618646,0.0,,,,,,0.0,
9816.replicate.7,BUSTEDS-MH,null-0.0,39.0,5000.0,0.03723973674618508,234750.7960207086,1.0,0.1096,1.0,0.7172,1.2421,0.1732,0.10560473256547494,0.1274,0.3449,0.9355,0.4979,3.1174,3.1174,0.9063087964875529,0.0,0.000176689740345049,0.0,0.0,0.0,,,
9816.replicate.8,BUSTEDS,null-0.0,39.0,5000.0,0.5,232426.4098935618,0.8988,0.5273,0.9511,0.0952,1.1437,0.3775,0.10553212557804631,0.1098,0.3462,0.9205,0.4938,3.1727,3.1727,0.9248837553450239,0.0,,,,,,0.0,
9816.replicate.8,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,232432.1985776434,0.9698,0.1879,1.0,0.807,1.143,0.0051,0.07280450368534144,0.1099,0.3462,0.9206,0.4938,3.1712,3.1712,0.9246492565487686,0.0,0.001025721220691771,0.0,0.0,0.0,,,
9833.replicate.10,BUSTEDS,null-0.0,40.0,5000.0,0.5,153449.1737873342,0.7016,0.1372,0.8011,0.3941,1.1981,0.4687,0.23824238183009588,0.0,0.1876,0.7189,0.6273,2.9651,2.9651,1.028413101415792,0.0,,,,,,0.0,
9833.replicate.10,BUSTEDS-MH,null-0.0,40.0,5000.0,0.5,153454.7737403244,0.0751,0.0306,0.9998,0.9663,1.0103,0.0031,0.6307360320269684,0.0,0.1875,0.7189,0.6272,2.9623,2.9623,1.0281491342323592,0.0,0.001200857332364861,0.0,0.0,0.0,,,
9833.replicate.7,BUSTEDS,null-0.0,40.0,5000.0,0.4996898682117341,152928.980206327,1.0,0.8119,1.0,0.1383,1.0129,0.0498,0.00605508146789233,0.0,0.2095,0.763,0.6252,3.1639,3.1639,1.029908650906272,0.0,,,,,,0.0,
9833.replicate.7,BUSTEDS-MH,null-0.0,40.0,5000.0,0.5,152934.9874291285,0.9967,0.2101,0.9988,0.0013,1.0014,0.7886,0.0019243712977138156,0.0,0.2095,0.7631,0.6252,3.1633,3.1633,1.0298192312207348,0.0,0.0,0.0,0.0,0.0,,,
9833.replicate.8,BUSTEDS,null-0.0,40.0,5000.0,0.0162733200890855,154411.7584107426,0.8936,0.1945,1.0,0.7627,2.9391,0.0429,0.5836384620150856,0.0,0.1869,0.7293,0.632,2.9776,2.9776,1.0255707453807372,0.0,,,,,,0.0,
9833.replicate.8,BUSTEDS-MH,null-0.0,40.0,5000.0,0.02039259847543828,154418.1585881307,0.6605,0.2192,0.7441,0.1589,1.2809,0.6219,0.3070731671136465,0.0,0.187,0.7294,0.6318,2.9763,2.9763,1.0254098465931423,0.0,0.0,0.0,0.0,0.0,,,
9835.replicate.10,BUSTEDS,null-0.0,38.0,5000.0,0.495299191843082,220951.4633869349,0.9994,0.0,1.0,0.9388,1.0421,0.0612,0.019716310267362334,0.2161,0.456,1.3672,0.4969,4.7139,4.7139,0.9088569605020882,0.0,,,,,,0.0,
9835.replicate.10,BUSTEDS-MH,null-0.0,38.0,5000.0,0.4948143196257253,220957.1766494129,1.0,0.0007,1.0,0.9361,1.0402,0.0632,0.01869988329958504,0.2164,0.4562,1.3679,0.4967,4.7146,4.7146,0.9086743509793671,0.0,0.001244456441092286,0.0,0.0,0.0,,,
9835.replicate.7,BUSTEDS,null-0.0,38.0,5000.0,0.4367059575726053,222913.7181142119,0.9874,0.999,0.9994,0.0,10.7727,0.001,1.0839003487294236,0.2199,0.4443,1.3524,0.5107,4.7007,4.7007,0.9097914350528538,0.0,,,,,,0.0,
9835.replicate.7,BUSTEDS-MH,null-0.0,38.0,5000.0,0.4337497331404552,222918.8744228675,0.9212,0.1706,0.9969,0.8264,4.7882,0.003,0.8076032188115214,0.22,0.444,1.3514,0.5109,4.6976,4.6976,0.9097398250504607,0.0,0.002191784385287558,0.0002261962222312563,0.0,0.0,,,
9835.replicate.8,BUSTEDS,null-0.0,38.0,5000.0,0.5,222762.9145093404,0.9137,0.0504,0.9163,0.1404,1.0009,0.8091,0.042927222007724204,0.2288,0.4531,1.3407,0.4977,4.6512,4.6512,0.9058484435173316,0.0,,,,,,0.0,
9835.replicate.8,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,222768.9122972613,0.9388,0.1456,0.9514,0.165,1.0013,0.6894,0.028000372818512934,0.2288,0.4531,1.3404,0.4976,4.6516,4.6516,0.9059409412575978,0.0,0.0,0.0,0.0,0.0,,,
9857.replicate.1,BUSTEDS,null-2.3,33.0,5000.0,0.5,324932.0566480182,0.9111,0.0175,0.9944,0.9825,5.6542,0.0,0.8796165222398413,0.3382,0.1107,0.9067,0.7616,2.1309,2.1309,0.6647376051794153,2.3,,,,,,,
9857.replicate.1,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,324935.7606509664,0.761,0.0,0.992,1.0,1.5253,0.0,0.29288623159958793,0.3386,0.1102,0.9061,0.7619,2.1295,2.1295,0.6644222436407629,2.3,0.004249742219955521,0.0,0.0,,,,
9857.replicate.10,BUSTEDS,null-2.3,33.0,5000.0,0.5,322838.1337170539,0.996,0.0,0.9986,1.0,1.097,0.0,0.04561814134201308,0.3384,0.1421,0.9424,0.7453,2.2161,2.2161,0.671438519787074,2.3,,,,,,,
9857.replicate.10,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,322844.1300001436,0.8278,0.0,0.9981,1.0,1.0012,0.0,0.0859758251917947,0.3371,0.1411,0.9413,0.7458,2.214,2.214,0.6719799128827272,2.3,0.0,0.0,0.0,,,,
9857.replicate.2,BUSTEDS,null-2.3,33.0,5000.0,0.5,326662.991736918,0.8788,0.1276,0.9881,0.8017,1.0,0.0707,0.05707853183441433,0.3505,0.1242,0.9114,0.7488,2.1577,2.1577,0.6625917740188516,2.3,,,,,,,
9857.replicate.2,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,326669.0289813029,0.9183,0.3713,0.9416,0.0836,1.0172,0.5451,0.04401897386247132,0.3513,0.1247,0.9116,0.7482,2.1579,2.1579,0.6621760443370256,2.3,0.0,0.0,0.0,0.0,,,
9857.replicate.3,BUSTEDS,null-2.3,33.0,5000.0,0.2815227991423539,322966.5972045934,1.0,0.0001,1.0,0.9999,180.5879,0.0,1.3909774076929697,0.3647,0.1387,0.9259,0.742,2.1986,2.1986,0.6596689033497227,2.3,,,,,,0.0,
9857.replicate.3,BUSTEDS-MH,null-2.3,33.0,5000.0,0.1765824864616277,322971.4388230899,0.9559,0.2143,0.9998,0.7833,7.9043,0.0023,0.9934713069587932,0.3637,0.1376,0.9251,0.743,2.1997,2.1997,0.6605960557248852,2.3,0.0,0.0,0.0,0.0,,,
9857.replicate.4,BUSTEDS,null-2.3,33.0,5000.0,0.03986682394391544,321112.1648800613,1.0,0.0025,1.0,0.9971,32.7878,0.0004,1.2922558448077621,0.2996,0.1028,0.9059,0.7786,2.2243,2.2243,0.7027948196643113,2.3,,,,,,0.0,
9857.replicate.4,BUSTEDS-MH,null-2.3,33.0,5000.0,0.2716702369438991,321119.8413747993,0.913,0.0386,0.9569,0.0332,1.0231,0.9282,0.04692818866705293,0.3006,0.1032,0.9061,0.7778,2.22,2.22,0.7014187122959428,2.3,0.0001114696565140987,0.001732329237278635,0.08868300365677317,0.0,,,
9857.replicate.5,BUSTEDS,null-2.3,33.0,5000.0,0.5,322452.613271477,1.0,0.1899,1.0,0.8101,1582.3633,0.0,1.411535741770258,0.4552,0.2223,0.9833,0.6792,2.3455,2.3455,0.631364150374128,2.3,,,,,,,
9857.replicate.5,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,322458.6191736623,0.6132,0.0,1.0,1.0,1.0027,0.0,0.20984630700166967,0.4522,0.2189,0.9813,0.6823,2.3433,2.3433,0.6327637612001606,2.3,0.0,0.0,0.0,,,,
9857.replicate.6,BUSTEDS,null-2.3,33.0,5000.0,0.5,325770.0509447763,0.9976,0.9642,1.0,0.028,1.0165,0.0077,0.008361889511140898,0.3368,0.1246,0.9106,0.7411,2.108,2.108,0.6597219700913047,2.3,,,,,,0.0,
9857.replicate.6,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,325776.0636227351,0.4685,0.0,0.9977,1.0,5.7872,0.0,0.9894535962390031,0.3377,0.125,0.9107,0.7404,2.1071,2.1071,0.6590500932783331,2.3,0.0,0.0,0.0,,,,
9857.replicate.7,BUSTEDS,null-2.3,33.0,5000.0,0.5,322274.0052762734,0.0,0.0239,1.0,0.8779,1.2355,0.0983,0.7187812814794365,0.2124,0.806,0.4928,0.1933,931.5381,931.5381,1.4126089272653544,2.3,,,,,,0.0,
9857.replicate.7,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,322156.8142898107,0.8601,0.0272,0.9994,0.9728,3.0901,0.0,0.6182228952173764,0.3908,0.1301,0.9345,0.7534,2.1036,2.1036,0.6252293606017855,2.3,0.001330285007775124,0.0,0.09322754110271313,,,,
9857.replicate.8,BUSTEDS,null-2.3,33.0,5000.0,0.4268097196795183,325823.5804633817,0.9635,0.5684,1.0,0.1477,1.1048,0.284,0.05855655728205437,0.2882,0.0854,0.8788,0.7725,2.087,2.087,0.6902083274823679,2.3,,,,,,0.0,
9857.replicate.8,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,325829.8915825298,0.9235,0.0,1.0,1.0,5.226,0.0,0.8435957708386725,0.2893,0.086,0.8792,0.7719,2.0865,2.0865,0.6893973031933099,2.3,0.0,0.0,0.0,,,,
9857.replicate.9,BUSTEDS,null-2.3,33.0,5000.0,0.5,323219.6948124508,0.942,0.3464,0.9428,0.0393,1.0,0.6142,0.028239251780396518,0.3498,0.1226,0.9081,0.7516,2.1824,2.1824,0.6687966670234838,2.3,,,,,,,
9857.replicate.9,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,323225.7013967778,0.9487,0.4617,0.9745,0.0877,1.0053,0.4506,0.023701779752501036,0.3494,0.1223,0.9078,0.7518,2.1825,2.1825,0.6691005657927903,2.3,0.0,0.0,0.0,0.0,,,
9870.replicate.1,BUSTEDS,null-0.25,39.0,5000.0,0.4339750205669403,149902.4818936801,0.0,0.0218,0.9454,0.3938,1.0827,0.5844,0.711951330965228,0.3733,0.794,1.4231,0.1992,61.6258,61.6258,1.3542800373170587,0.25,,,,,,0.0,
9870.replicate.1,BUSTEDS-MH,null-0.25,39.0,5000.0,0.5,149906.8938866615,0.8192,0.1663,0.9411,0.0097,1.0425,0.824,0.09771279486235851,0.4168,0.7893,1.5841,0.2057,68.3983,68.3983,1.3540732661721981,0.25,0.001076740502264388,0.0,0.0,0.0,,,
9870.replicate.10,BUSTEDS,null-0.25,39.0,5000.0,0.4279993195173304,153273.9452715691,0.0,0.0292,1.0,0.8483,1.2286,0.1226,0.7181800839875755,0.4171,0.7834,1.6301,0.2117,67.2178,67.2178,1.3516858855134999,0.25,,,,,,0.0,
9870.replicate.10,BUSTEDS-MH,null-0.25,39.0,5000.0,0.4994324444579636,153280.533415238,0.4641,0.1577,0.8144,0.0424,1.1155,0.8,0.3335659925101283,0.3977,0.7819,1.5543,0.2125,64.6755,64.6755,1.352231936413501,0.25,0.0,0.0,0.0,0.0,,,
9870.replicate.2,BUSTEDS,null-0.25,39.0,5000.0,0.3166948179796933,148037.4548274163,1.0,0.1702,1.0,0.5618,1.0962,0.268,0.04394010228676824,0.4679,0.7961,1.7081,0.1998,69.8704,69.8704,1.350308430787036,0.25,,,,,,0.0,
9870.replicate.2,BUSTEDS-MH,null-0.25,39.0,5000.0,0.3221916229262617,148042.8406358546,0.9897,0.216,0.9982,0.1505,1.0454,0.6335,0.02423177557896601,0.4795,0.7939,1.7463,0.2023,71.6756,71.6756,1.3504857515050557,0.25,0.001668205471691919,0.001602820738267971,0.0,0.0,,,
9870.replicate.3,BUSTEDS,null-0.25,39.0,5000.0,0.4985720818284667,152849.9723222448,0.988,0.2945,0.9945,0.4668,1.0365,0.2388,0.021360196317194886,0.3999,0.7696,1.574,0.2248,59.8385,59.8385,1.346672859334489,0.25,,,,,,0.0,
9870.replicate.3,BUSTEDS-MH,null-0.25,39.0,5000.0,0.5,152853.9363195381,0.4661,0.0,1.0,1.0,1.0249,0.0,0.3104203837204839,0.3918,0.7734,1.5393,0.2205,58.0613,58.0613,1.3461340716621208,0.25,0.003637386131257477,0.0,0.0,,,,
9870.replicate.4,BUSTEDS,null-0.25,39.0,5000.0,0.3781416673391058,148546.6590807081,0.7616,0.4573,0.8373,0.1672,1.3687,0.3755,0.27306988080880246,0.4034,0.7834,1.5819,0.2106,58.2731,58.2731,1.3445369771894238,0.25,,,,,,0.0,
9870.replicate.4,BUSTEDS-MH,null-0.25,39.0,5000.0,0.4776469644644537,148552.2303423157,0.7557,0.1523,0.9461,0.7163,1.5784,0.1314,0.32160733118384827,0.4067,0.7839,1.5941,0.2101,58.1803,58.1803,1.343904742218772,0.25,0.001306938233196464,0.0,0.0,0.0,,,
9870.replicate.5,BUSTEDS,null-0.25,39.0,5000.0,0.5,151116.3405208901,0.0754,0.0,0.9862,1.0,9.4736,0.0,1.2051150894347584,0.4866,0.8088,1.8485,0.1869,61.103,61.103,1.33638832727381,0.25,,,,,,,
